candidate_id,selected_occupation,recommendation_score,recommendation_percentage,skill_normalized_score,skill_percentage,tfidf_similarity_score,tfidf_normalized_score,tfidf_percentage,semantic_similarity_score,semantic_normalized_score,semantic_percentage,posting_count,total_vacancies,province_count,demand_score,demand_percentage,education_score,education_percentage,candidate_match_score,final_hybrid_score,final_hybrid_percentage,final_hybrid_rank,demand_adjusted_score,demand_adjusted_rank,education_adjusted_score,education_adjusted_rank,tfidf_demand_score,tfidf_demand_rank,tfidf_education_score,tfidf_education_rank,low_final_score_flag,skill_semantic_gap,large_model_disagreement_flag,demand_candidate_mismatch,education_candidate_mismatch,demand_lift,education_lift
Candidate_004,Licensed Practical Nurse (L.P.N.),0.7743530095958127,77.43530095958127,0.7205451712511525,72.05,0.0036526965861869622,0.052879905296392075,5.29,0.40781083703041077,0.1370740585333478,13.71,437,527,10,0.3039192124973743,30.39,1.0,100.0,0.4288096148922501,0.46095057292404995,46.1,5,0.403831534413275,9,0.48592865340302516,5,0.10308776673658852,14,0.14759191476675287,5,False,0.5834711127178047,True,False,False,0.06078384249947486,0.1
Candidate_004,"Driver, Truck",0.767128712871287,76.7128712871287,0.6002177736888549,60.02,0.004290629232211142,0.07822762179191788,7.82,0.40418604016304016,0.11281785069273821,11.28,1423,3705,12,0.8880268984746598,88.8,0.0,0.0,0.35651781219079653,0.4271678482284895,42.72,8,0.4628196294475692,7,0.3208660309717169,9,0.24018747712846628,2,0.07040485961272609,10,False,0.4873999229961167,True,False,False,0.17760537969493195,0.0
Candidate_004,Inside Sales Representative,0.7401247401247402,74.01247401247402,0.1504414302831156,15.04,0.0038261939426271225,0.05977367665482116,5.98,0.4334857761859894,0.30888414424015775,30.89,1876,2449,13,0.8643994601889338,86.44,0.0,0.0,0.2296627872616367,0.3336438431209324,33.36,11,0.3566101218470961,11,0.20669650853547303,12,0.2206988333616437,4,0.05379630898933904,11,False,0.15844271395704215,False,True,False,0.17287989203778675,0.0
Candidate_004,Retail Sales Associate,0.7401247401247402,74.01247401247402,0.1504414302831156,15.04,0.003821833269262229,0.05960040897072976,5.96,0.4304797053337097,0.28876829167118706,28.88,1876,2449,13,0.8643994601889338,86.44,0.0,0.0,0.21960486097715132,0.32660329472179267,32.66,12,0.34856378081950784,12,0.1976443748794362,13,0.22056021921437058,5,0.05364036807365678,12,True,0.13832686138807146,False,True,False,0.17287989203778675,0.0
Candidate_004,Continuing Care Assistant,0.7525019245573519,75.25019245573519,0.35659497694859316,35.66,0.00232185410524041,0.0,0.0,0.4209247827529907,0.22482920860003702,22.48,819,1172,9,0.4396201180333152,43.96,0.0,0.0,0.2907120927743151,0.2914224885486836,29.14,13,0.32049369782611514,13,0.2616408834968836,11,0.08792402360666304,15,0.0,15,True,0.13176576834855613,False,False,False,0.08792402360666304,0.0
Candidate_004,Delivery Driver,0.7573872472783826,75.73872472783826,0.4379645817265845,43.8,0.0049478394672127285,0.10434131705207032,10.43,0.38732677698135376,0.0,0.0,557,622,12,0.3705312074675783,37.05,0.0,0.0,0.21898229086329224,0.2273938450978202,22.74,14,0.24929207418414948,14,0.19708406177696303,14,0.15757929513517194,11,0.09390718534686329,8,True,0.4379645817265845,True,False,False,0.07410624149351566,0.0
Candidate_004,Administrative Assistant,0.7310924369747899,73.10924369747899,0.0,0.0,0.005783961360500245,0.1375639163951849,13.76,0.43828800320625305,0.34101941166710276,34.1,812,890,11,0.4384514673595585,43.85,0.0,0.0,0.17050970583355138,0.20704708755539766,20.7,15,0.2240980581387528,15,0.15345873525019624,15,0.19774142658805963,8,0.1238075247556664,6,True,0.34101941166710276,False,False,False,0.0876902934719117,0.0
Candidate_005,Office Manager,0.5179856115107914,51.798561151079134,0.924724837283551,92.47,0.01320721278590018,0.5217439453108104,52.17,0.4311235249042511,0.35776562186341543,35.78,676,1709,13,0.5286438829565303,52.86,1.0,100.0,0.6412452295734832,0.6546004372927443,65.46,2,0.6187249602500927,3,0.677120706616135,2,0.5231239328399544,4,0.5695695507797294,4,False,0.5669592154201356,True,False,False,0.10572877659130607,0.1
Candidate_005,Bookkeeper,0.5180594900849858,51.80594900849857,0.9260531677891383,92.61,0.011916714000007348,0.4055036558788876,40.55,0.42492368817329407,0.32276089611101794,32.28,396,422,11,0.2992257912289334,29.92,1.0,100.0,0.6244070319500781,0.5969300806108413,59.69,5,0.5593707838058493,6,0.6619663287550702,4,0.3842480829488968,9,0.46495329029099886,5,False,0.6032922716781204,True,False,False,0.05984515824578668,0.1
Candidate_005,Restaurant Manager,0.5035114503816793,50.351145038167935,0.6644806463223611,66.45,0.010396197538385764,0.26854477182800895,26.85,0.39063629508018494,0.12917179948271645,12.92,1139,1473,12,0.5865008675534992,58.65,0.0,0.0,0.39682622290253877,0.39507852954247696,39.51,10,0.43476115183273084,10,0.35714360061228495,8,0.33213599097310703,12,0.24169029464520805,13,False,0.5353088468396447,True,False,False,0.11730017351069984,0.0
Candidate_005,Licensed Practical Nurse (L.P.N.),0.4908403605699331,49.084036056993305,0.43665552490499454,43.67,0.011664846420463426,0.38281695468648935,38.28,0.4056984782218933,0.21421397284757837,21.42,437,527,10,0.3039192124973743,30.39,0.0,0.0,0.32543474887628643,0.2885881667128754,28.86,12,0.32113164160050406,12,0.2928912739886578,11,0.3670374062486664,10,0.34453525921784045,11,True,0.22244155205741617,False,False,False,0.06078384249947486,0.0
Candidate_005,Continuing Care Assistant,0.4784449576597382,47.84449576597383,0.2137872306234358,21.38,0.007414815577831741,0.0,0.0,0.42586013674736023,0.3280481523629014,32.8,819,1172,9,0.4396201180333152,43.96,0.0,0.0,0.2709176914931686,0.277566407651881,27.76,13,0.3046581768011979,13,0.24382592234385175,13,0.08792402360666304,15,0.0,15,True,0.11426092173946562,False,False,False,0.08792402360666304,0.0
Candidate_005,Administrative Assistant,0.4665546218487394,46.65546218487395,0.0,0.0,0.011870656011408092,0.4013550321188693,40.14,0.4546262323856354,0.49046360497589675,49.05,812,890,11,0.4384514673595585,43.85,0.0,0.0,0.24523180248794837,0.25935255521347556,25.94,14,0.2838757354622704,14,0.22070862223915355,14,0.4087743191670072,8,0.3612195289069824,10,True,0.49046360497589675,True,False,False,0.0876902934719117,0.0
Candidate_005,Delivery Driver,0.4856143079315707,48.56143079315707,0.3426915411784537,34.27,0.014864515084472799,0.6710236664296415,67.1,0.3677581250667572,0.0,0.0,557,622,12,0.3705312074675783,37.05,0.0,0.0,0.17134577058922684,0.19404828090597442,19.4,15,0.21118285796489714,15,0.15421119353030416,15,0.6109251746372288,2,0.6039212997866774,3,True,0.3426915411784537,False,False,False,0.07410624149351566,0.0
Candidate_006,Administrative Assistant,0.895126050420168,89.5126050420168,0.7053948504031139,70.54,0.008075293326959727,0.38656441596954527,38.66,0.49991950392723083,0.5022755144662412,50.23,812,890,11,0.4384514673595585,43.85,1.0,100.0,0.6038351824346775,0.610374921176186,61.04,3,0.5707584394196538,5,0.6434516641912098,3,0.3969418262475479,9,0.4479079743725908,5,False,0.2031193359368727,True,False,False,0.0876902934719117,0.1
Candidate_006,Retail Sales Associate,0.896049896049896,89.6049896049896,0.7375171456827702,73.75,0.007341061430709598,0.3080596941624674,30.81,0.4726443588733673,0.34145421707770135,34.15,1876,2449,13,0.8643994601889338,86.44,0.0,0.0,0.5394856813802358,0.5505198690039517,55.05,4,0.6044684371419754,3,0.48553711324221216,6,0.41932764736776074,6,0.2772537247462207,10,False,0.3960629286050688,True,False,False,0.17287989203778675,0.0
Candidate_006,Inside Sales Representative,0.896049896049896,89.6049896049896,0.7375171456827702,73.75,0.007349437508051433,0.3089552717380449,30.9,0.47154855728149414,0.33499308796775706,33.5,1876,2449,13,0.8643994601889338,86.44,0.0,0.0,0.5362551168252636,0.5482584738154712,54.83,5,0.6018839854979976,4,0.48262960514273723,7,0.4200441094282227,5,0.2780597445642404,9,False,0.4025240577150131,True,False,False,0.17287989203778675,0.0
Candidate_006,Food Service Supervisor,0.8748387096774194,87.48387096774194,0.0,0.0,0.007669768774308133,0.3432053732005728,34.32,0.5042318105697632,0.527701987822101,52.77,1061,2524,12,0.6833380235893983,68.33,0.0,0.0,0.2638509939110505,0.321363300455615,32.14,12,0.34774839984672007,12,0.23746589451994546,13,0.4112319032783379,8,0.3088848358805155,7,True,0.527701987822101,True,False,False,0.13666760471787967,0.0
Candidate_006,Restaurant Manager,0.881526717557252,88.1526717557252,0.23254335685053332,23.25,0.00625311215327855,0.19173519804463662,19.17,0.46764451265335083,0.3119738328576241,31.2,1139,1473,12,0.5865008675534992,58.65,0.0,0.0,0.2722585948540787,0.3078811899085549,30.79,13,0.3351070493939628,13,0.24503273536867085,12,0.2706883319464091,13,0.17256167824017296,13,True,0.07943047600709077,False,False,False,0.11730017351069984,0.0
Candidate_006,"Driver, Truck",0.8764356435643563,87.64356435643563,0.05552570711773451,5.55,0.005640608633636786,0.12624578160698313,12.62,0.44298255443573,0.16656055975248477,16.66,1423,3705,12,0.8880268984746598,88.8,0.0,0.0,0.11104313343510963,0.2553355730995087,25.53,14,0.2664398864430197,14,0.09993882009159868,14,0.27860200498051846,12,0.11362120344628482,14,True,0.11103485263475026,False,True,False,0.17760537969493195,0.0
